Format Version,1.21,Take Name,Outdoor_2018_05_17_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-05-17 08.10.51 PM,Total Frames in Take,44265,Total Exported Frames,44265,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
14099,117.491667,-0.022737,-0.432646,-0.014012,0.901168,0.143928,0.227667,0.661236,0.000898
14100,117.500000,-0.023144,-0.430975,-0.013565,0.901965,0.145332,0.227776,0.662770,0.001740
14101,117.508333,-0.024054,-0.429103,-0.010424,0.902875,0.145855,0.227668,0.663965,0.000757
14102,117.516667,-0.025198,-0.429257,-0.009743,0.902778,0.147149,0.227360,0.665354,0.001143
14103,117.525000,-0.025946,-0.426871,-0.009208,0.903893,0.148495,0.227375,0.666644,0.001431
14104,117.533333,-0.026247,-0.426352,-0.007581,0.904145,0.150060,0.227329,0.667817,0.001223
14105,117.541667,-0.027636,-0.425698,-0.007286,0.904414,0.151211,0.227457,0.669305,0.001422
14106,117.550000,-0.027789,-0.423821,-0.007978,0.905284,0.152484,0.227554,0.670975,0.000978
14107,117.558333,-0.027721,-0.421880,-0.008092,0.906192,0.153609,0.227479,0.672627,0.000896
14108,117.566667,-0.028214,-0.419757,-0.009237,0.907151,0.155268,0.227594,0.674186,0.001093
14109,117.575000,-0.026392,-0.417690,-0.008203,0.908169,0.156369,0.227335,0.676008,0.000820
14110,117.583333,-0.026316,-0.416133,-0.007743,0.908890,0.157970,0.227541,0.677663,0.001247
14111,117.591667,-0.025814,-0.414175,-0.008642,0.909790,0.159254,0.227309,0.679211,0.001073
14112,117.600000,-0.025862,-0.414170,-0.007468,0.909801,0.160962,0.227304,0.681468,0.000812
14113,117.608333,-0.026681,-0.411454,-0.007564,0.911008,0.162038,0.227223,0.682862,0.001217
14114,117.616667,-0.026646,-0.409858,-0.007718,0.911727,0.163537,0.227326,0.684979,0.001106
14115,117.625000,-0.026830,-0.409188,-0.007092,0.912028,0.164359,0.227693,0.687111,0.000979
14116,117.633333,-0.026922,-0.409227,-0.005930,0.912016,0.165947,0.227853,0.688826,0.001377
14117,117.641667,-0.027812,-0.407496,-0.005885,0.912764,0.167994,0.227878,0.690811,0.000897
14118,117.650000,-0.027075,-0.407394,-0.004912,0.912838,0.169754,0.228271,0.692651,0.001086
14119,117.658333,-0.026647,-0.404112,-0.005851,0.914303,0.171278,0.228390,0.694605,0.001398
14120,117.666667,-0.025456,-0.402686,-0.007202,0.914956,0.173078,0.228767,0.696593,0.001044
14121,117.675000,-0.025047,-0.400639,-0.007821,0.915860,0.174380,0.229115,0.698630,0.001049
14122,117.683333,-0.024231,-0.400046,-0.005728,0.916157,0.176118,0.229202,0.700386,0.001487
14123,117.691667,-0.025734,-0.397906,-0.007146,0.917038,0.177964,0.229528,0.702420,0.001287
14124,117.700000,-0.024154,-0.396267,-0.005059,0.917803,0.179712,0.229798,0.704469,0.001126
14125,117.708333,-0.023356,-0.394619,-0.005726,0.918530,0.181338,0.229970,0.706405,0.000756
14126,117.716667,-0.024209,-0.392451,-0.007163,0.919427,0.182800,0.229895,0.708758,0.000840
14127,117.725000,-0.022979,-0.391293,-0.007786,0.919946,0.184202,0.230144,0.710687,0.000898
14128,117.733333,-0.023589,-0.391663,-0.008859,0.919764,0.185900,0.230284,0.712924,0.000765
14129,117.741667,-0.023153,-0.387665,-0.009709,0.921458,0.188013,0.230416,0.714850,0.001070
14130,117.750000,-0.021604,-0.386219,-0.008990,0.922110,0.190093,0.230322,0.717299,0.000519
14131,117.758333,-0.021642,-0.384338,-0.010972,0.922873,0.191729,0.230670,0.719051,0.001231
14132,117.766667,-0.022491,-0.384547,-0.011365,0.922761,0.193834,0.230793,0.721284,0.001181
14133,117.775000,-0.021549,-0.382555,-0.011401,0.923611,0.195408,0.230990,0.723204,0.001131
14134,117.783333,-0.022255,-0.383080,-0.009200,0.923401,0.198111,0.230824,0.725122,0.001304
14135,117.791667,-0.021465,-0.378190,-0.012732,0.925391,0.199651,0.231334,0.727598,0.000799
14136,117.800000,-0.022100,-0.377783,-0.013692,0.925529,0.201664,0.231515,0.729233,0.001064
14137,117.808333,-0.019938,-0.378098,-0.013352,0.925455,0.203652,0.231669,0.730769,0.000974
14138,117.816667,-0.020136,-0.377580,-0.012855,0.925669,0.205469,0.231845,0.732752,0.001097
14139,117.825000,-0.021610,-0.374315,-0.013967,0.926944,0.207788,0.231927,0.734736,0.000850
14140,117.833333,-0.022972,-0.375343,-0.015021,0.926480,0.209604,0.232163,0.736303,0.001145
14141,117.841667,-0.021782,-0.372657,-0.014065,0.927607,0.211890,0.232340,0.738294,0.000969
14142,117.850000,-0.021939,-0.371012,-0.015439,0.928240,0.213666,0.232448,0.739426,0.000641
14143,117.858333,-0.022372,-0.368567,-0.016757,0.929181,0.215837,0.232339,0.741844,0.000380
14144,117.866667,-0.023154,-0.365368,-0.018454,0.930392,0.216626,0.232869,0.743188,0.000240
14145,117.875000,-0.020898,-0.367851,-0.015807,0.929516,0.219248,0.232397,0.744920,0.000666
14146,117.883333,-0.020889,-0.362074,-0.017878,0.931744,0.220147,0.232778,0.747248,0.000673
14147,117.891667,-0.022018,-0.363313,-0.013341,0.931311,0.221884,0.232382,0.748353,0.000592
14148,117.900000,-0.021641,-0.360604,-0.013748,0.932367,0.223584,0.232501,0.750232,0.000656
14149,117.908333,-0.021760,-0.356402,-0.012906,0.933990,0.224456,0.232083,0.752113,0.000727
14150,117.916667,-0.020562,-0.357672,-0.010688,0.933560,0.226620,0.232146,0.753946,0.000740
14151,117.925000,-0.021373,-0.355901,-0.010026,0.934225,0.227847,0.231555,0.755478,0.001213
14152,117.933333,-0.020277,-0.351953,-0.011507,0.935727,0.229274,0.231683,0.757353,0.000826
14153,117.941667,-0.020730,-0.351888,-0.009536,0.935764,0.231423,0.231448,0.758656,0.000789
14154,117.950000,-0.020441,-0.348598,-0.011759,0.936976,0.232778,0.231470,0.760412,0.001296
14155,117.958333,-0.020561,-0.348582,-0.008285,0.937016,0.233851,0.231329,0.762196,0.000611
14156,117.966667,-0.020954,-0.349062,-0.008236,0.936829,0.235367,0.231073,0.763640,0.000914
14157,117.975000,-0.019848,-0.345517,-0.007738,0.938171,0.236710,0.230903,0.765020,0.000801
14158,117.983333,-0.019127,-0.344279,-0.006232,0.938652,0.238217,0.230780,0.766504,0.000920
14159,117.991667,-0.020706,-0.345222,-0.004216,0.938283,0.239443,0.230628,0.767962,0.001020
14160,118.000000,-0.021079,-0.340824,-0.004249,0.939881,0.239976,0.230848,0.769314,0.000631
14161,118.008333,-0.021126,-0.339754,-0.004620,0.940266,0.241151,0.230875,0.770045,0.001184
14162,118.016667,-0.023216,-0.339546,-0.001878,0.940301,0.243504,0.231098,0.770865,0.001361
14163,118.025000,-0.022214,-0.338088,-0.001000,0.940852,0.244987,0.231453,0.771986,0.000768
14164,118.033333,-0.023246,-0.339460,-0.000811,0.940333,0.246954,0.231743,0.772831,0.000861
14165,118.041667,-0.022831,-0.338395,0.000067,0.940727,0.247807,0.231760,0.773514,0.000687
14166,118.050000,-0.024856,-0.334290,-0.000767,0.942142,0.248799,0.232239,0.774497,0.000664
14167,118.058333,-0.026851,-0.335186,0.001359,0.941769,0.250867,0.232232,0.775153,0.000849
14168,118.066667,-0.027825,-0.333458,0.000909,0.942354,0.251977,0.232470,0.775852,0.000843
14169,118.075000,-0.026462,-0.330739,0.002812,0.943347,0.254089,0.232658,0.776979,0.000905
14170,118.083333,-0.027351,-0.332853,0.003916,0.942574,0.256118,0.232794,0.777596,0.001207
14171,118.091667,-0.028044,-0.327533,0.000504,0.944423,0.257751,0.233050,0.778772,0.000774
14172,118.100000,-0.028625,-0.325793,0.000253,0.945008,0.259281,0.233392,0.780351,0.000904
14173,118.108333,-0.027773,-0.328154,0.003173,0.944210,0.261411,0.233649,0.781535,0.001308
14174,118.116667,-0.028504,-0.324685,0.001633,0.945391,0.262752,0.234214,0.782792,0.001211
14175,118.125000,-0.029107,-0.324868,0.002542,0.945308,0.265045,0.234060,0.784407,0.001396
14176,118.133333,-0.027611,-0.321378,0.002835,0.946544,0.266309,0.234505,0.785902,0.000455
14177,118.141667,-0.027283,-0.321461,0.001823,0.946528,0.268682,0.234513,0.787820,0.000910
14178,118.150000,-0.028699,-0.317936,0.000214,0.947678,0.270165,0.234384,0.789496,0.000254
14179,118.158333,-0.029089,-0.320052,0.001569,0.946952,0.272976,0.234488,0.791190,0.000277
14180,118.166667,-0.026189,-0.315616,-0.000395,0.948526,0.274139,0.234560,0.793183,0.000605
14181,118.175000,-0.026548,-0.312886,-0.001033,0.949419,0.276270,0.235051,0.794945,0.000319
14182,118.183333,-0.025792,-0.315122,0.000163,0.948701,0.279420,0.234997,0.796997,0.000420
14183,118.191667,-0.024437,-0.311586,-0.001853,0.949902,0.280620,0.235343,0.799173,0.000925
14184,118.200000,-0.024359,-0.307590,-0.001421,0.951206,0.283010,0.235239,0.801258,0.000355
14185,118.208333,-0.023028,-0.306800,0.000229,0.951496,0.285254,0.235190,0.803671,0.000630
14186,118.216667,-0.022278,-0.306319,-0.000283,0.951668,0.287409,0.235128,0.805597,0.000415
14187,118.225000,-0.021483,-0.304615,-0.000703,0.952233,0.289331,0.235344,0.807713,0.000611
14188,118.233333,-0.020242,-0.302105,-0.002788,0.953056,0.291071,0.235603,0.809683,0.000443
14189,118.241667,-0.021060,-0.300349,-0.004838,0.953585,0.293004,0.235840,0.811339,0.000353
14190,118.250000,-0.020880,-0.298590,-0.003438,0.954147,0.295427,0.235850,0.813380,0.000327
14191,118.258333,-0.019664,-0.297719,-0.001812,0.954449,0.297835,0.235986,0.815175,0.000651
14192,118.266667,-0.020638,-0.296100,-0.002157,0.954931,0.299819,0.235989,0.817034,0.000288
14193,118.275000,-0.019874,-0.294439,-0.002177,0.955461,0.301635,0.236263,0.818526,0.000776
14194,118.283333,-0.019211,-0.293159,-0.000325,0.955871,0.303453,0.236239,0.819741,0.001329
14195,118.291667,-0.019905,-0.290464,-0.000129,0.956679,0.305544,0.236172,0.821400,0.000171
14196,118.300000,-0.020062,-0.287890,-0.001901,0.957451,0.307047,0.236003,0.823233,0.000484
14197,118.308333,-0.018262,-0.289694,0.000743,0.956945,0.309665,0.236005,0.824748,0.000442
14198,118.316667,-0.018796,-0.283972,-0.000235,0.958648,0.309905,0.236268,0.826141,0.000527
14199,118.325000,-0.016113,-0.280875,0.001261,0.959608,0.311988,0.235894,0.828023,0.000169
14200,118.333333,-0.015366,-0.284400,0.002428,0.958580,0.314141,0.235488,0.829404,0.000643
14201,118.341667,-0.013334,-0.280588,0.002328,0.959733,0.315787,0.235748,0.831930,0.000883
14202,118.350000,-0.013998,-0.280417,0.004171,0.959767,0.317503,0.235238,0.833739,0.000459
14203,118.358333,-0.011401,-0.276832,0.004638,0.960840,0.318655,0.235129,0.835510,0.000505
14204,118.366667,-0.009264,-0.274504,0.004321,0.961532,0.319990,0.234958,0.837551,0.000351
14205,118.375000,-0.011502,-0.275411,0.003268,0.961252,0.323018,0.234507,0.839714,0.000166
14206,118.383333,-0.010186,-0.268074,0.000459,0.963344,0.322836,0.234631,0.841692,0.000953
14207,118.391667,-0.010949,-0.272551,0.004119,0.962070,0.326639,0.234534,0.842942,0.000319
14208,118.400000,-0.009571,-0.270669,0.004245,0.962616,0.328308,0.234423,0.844593,0.000393
14209,118.408333,-0.010593,-0.263362,0.001959,0.964637,0.329087,0.234735,0.846401,0.000496
14210,118.416667,-0.010482,-0.267583,0.005218,0.963464,0.332103,0.234493,0.847291,0.000302
14211,118.425000,-0.009379,-0.266023,0.004740,0.963909,0.333903,0.234608,0.848536,0.000333
14212,118.433333,-0.009636,-0.265571,0.006426,0.964022,0.336788,0.234051,0.849751,0.000884
14213,118.441667,-0.008965,-0.261255,0.006853,0.965204,0.338235,0.234347,0.851220,0.000656
14214,118.450000,-0.008682,-0.260893,0.008013,0.965295,0.340206,0.234261,0.852399,0.000811
14215,118.458333,-0.006461,-0.262111,0.008579,0.964978,0.342950,0.234484,0.854096,0.000720
14216,118.466667,-0.007753,-0.262335,0.007435,0.964917,0.343713,0.234557,0.854775,0.001803
14217,118.475000,-0.008806,-0.258377,0.006776,0.965980,0.345787,0.234624,0.856490,0.001623
14218,118.483333,-0.008986,-0.251939,0.005743,0.967684,0.345512,0.235000,0.857524,0.000913
14219,118.491667,-0.007371,-0.253173,0.008368,0.967357,0.347904,0.235190,0.858757,0.001014
14220,118.500000,-0.009547,-0.258551,0.010315,0.965895,0.351661,0.234813,0.859487,0.001330
14221,118.508333,-0.011096,-0.250023,0.007550,0.968147,0.351064,0.235294,0.860340,0.000750
14222,118.516667,-0.010031,-0.249372,0.006516,0.968334,0.353000,0.235499,0.861076,0.000675
14223,118.525000,-0.009388,-0.245837,0.007334,0.969238,0.355768,0.235643,0.862220,0.000879
14224,118.533333,-0.010269,-0.245724,0.006830,0.969261,0.357235,0.235928,0.862914,0.001225
14225,118.541667,-0.012284,-0.245222,0.006545,0.969367,0.359057,0.236240,0.863783,0.001104
14226,118.550000,-0.013948,-0.249543,0.009189,0.968220,0.361991,0.236055,0.864283,0.000517
14227,118.558333,-0.012507,-0.248397,0.011094,0.968514,0.364173,0.235868,0.864960,0.000623
14228,118.566667,-0.011657,-0.241050,0.009543,0.970396,0.364514,0.236228,0.866131,0.000928
14229,118.575000,-0.011919,-0.238907,0.008892,0.970928,0.366844,0.236500,0.866694,0.000881
14230,118.583333,-0.014109,-0.237226,0.008267,0.971317,0.368387,0.236825,0.867407,0.001119
14231,118.591667,-0.015010,-0.239033,0.008897,0.970855,0.369765,0.237174,0.868263,0.000912
14232,118.600000,-0.015119,-0.236315,0.009057,0.971517,0.371874,0.237277,0.869119,0.000274
14233,118.608333,-0.013542,-0.235331,0.010417,0.971765,0.374431,0.237530,0.869898,0.001517
14234,118.616667,-0.014744,-0.236460,0.012890,0.971444,0.377629,0.237083,0.870618,0.000299
14235,118.625000,-0.015014,-0.236708,0.014204,0.971361,0.379813,0.237358,0.871492,0.000463
14236,118.633333,-0.015691,-0.232728,0.011007,0.972353,0.380928,0.237764,0.872314,0.000946
14237,118.641667,-0.018342,-0.233982,0.013245,0.971978,0.383418,0.237596,0.873029,0.000600
14238,118.650000,-0.017210,-0.229340,0.011745,0.973123,0.385205,0.237830,0.873617,0.000109
14239,118.658333,-0.017440,-0.229157,0.009735,0.973185,0.388039,0.238002,0.874798,0.000158
14240,118.666667,-0.018495,-0.230515,0.009138,0.972850,0.390301,0.238480,0.875749,0.000859
14241,118.675000,-0.019772,-0.228171,0.007964,0.973388,0.392916,0.238604,0.876828,0.001131
14242,118.683333,-0.020099,-0.228216,0.007853,0.973371,0.395331,0.238638,0.877984,0.000989
14243,118.691667,-0.019034,-0.224907,0.008836,0.974154,0.397390,0.238764,0.878615,0.000402
14244,118.700000,-0.018839,-0.222026,0.009393,0.974813,0.401329,0.238795,0.880344,0.000965
14245,118.708333,-0.020910,-0.223663,0.009174,0.974399,0.402926,0.238734,0.880915,0.000294
14246,118.716667,-0.018310,-0.221690,0.007664,0.974915,0.406028,0.239230,0.882780,0.000214
14247,118.725000,-0.017671,-0.221656,0.005710,0.974948,0.407826,0.239225,0.883822,0.000760
14248,118.733333,-0.017831,-0.217416,0.007001,0.975891,0.411338,0.238857,0.885414,0.000502
14249,118.741667,-0.019364,-0.216271,0.008324,0.976106,0.412896,0.238733,0.886879,0.000436
14250,118.750000,-0.016570,-0.212326,0.008106,0.977025,0.415760,0.238580,0.888414,0.000299
14251,118.758333,-0.016709,-0.214401,0.008417,0.976567,0.418199,0.238382,0.889538,0.001126
14252,118.766667,-0.016296,-0.212742,0.007843,0.976941,0.420676,0.238669,0.890909,0.000605
14253,118.775000,-0.016222,-0.209013,0.010264,0.977724,0.422953,0.238174,0.892522,0.000296
14254,118.783333,-0.016445,-0.207693,0.012788,0.977972,0.425082,0.238283,0.893590,0.000538
14255,118.791667,-0.016465,-0.205325,0.009060,0.978513,0.426682,0.238897,0.895253,0.001211
14256,118.800000,-0.015461,-0.205582,0.008477,0.978481,0.429802,0.238743,0.896424,0.000821
14257,118.808333,-0.015111,-0.200541,0.007231,0.979542,0.431456,0.238933,0.897369,0.000408
14258,118.816667,-0.017163,-0.200732,0.006272,0.979476,0.433147,0.239095,0.898650,0.000309
14259,118.825000,-0.015004,-0.199571,0.008291,0.979733,0.435637,0.238811,0.899929,0.000437
14260,118.833333,-0.014211,-0.198781,0.008330,0.979906,0.438532,0.238702,0.900993,0.000374
14261,118.841667,-0.014558,-0.197492,0.010822,0.980137,0.440864,0.239047,0.902172,0.000780
14262,118.850000,-0.015632,-0.194720,0.009378,0.980689,0.442674,0.239082,0.903065,0.000345
14263,118.858333,-0.015593,-0.197685,0.009763,0.980093,0.445646,0.239026,0.904143,0.000392
14264,118.866667,-0.014973,-0.191814,0.010750,0.981258,0.446783,0.239036,0.905499,0.000505
14265,118.875000,-0.014692,-0.191075,0.009238,0.981422,0.448555,0.239428,0.906741,0.000536
14266,118.883333,-0.013162,-0.193952,0.008965,0.980882,0.452208,0.239648,0.907169,0.000742
14267,118.891667,-0.012710,-0.187526,0.008595,0.982140,0.454221,0.239541,0.908592,0.000614
14268,118.900000,-0.013247,-0.185894,0.008672,0.982442,0.456396,0.240052,0.909833,0.000468
14269,118.908333,-0.013724,-0.182593,0.010204,0.983040,0.457600,0.240160,0.910663,0.000568
14270,118.916667,-0.012437,-0.180581,0.009991,0.983431,0.461363,0.240181,0.912342,0.000474
14271,118.925000,-0.013547,-0.180599,0.005216,0.983450,0.463940,0.240722,0.912753,0.000348
14272,118.933333,-0.013160,-0.180055,0.006720,0.983546,0.467072,0.240802,0.913911,0.000225
14273,118.941667,-0.012760,-0.178430,0.005423,0.983855,0.469532,0.241110,0.915391,0.000347
14274,118.950000,-0.011531,-0.176284,0.005647,0.984256,0.472089,0.240986,0.916385,0.000606
14275,118.958333,-0.011273,-0.170500,0.002841,0.985289,0.473762,0.241432,0.917863,0.000674
14276,118.966667,-0.010866,-0.170866,0.004015,0.985226,0.477481,0.241452,0.919052,0.001400
14277,118.975000,-0.012354,-0.171488,-0.000452,0.985109,0.481089,0.241808,0.919994,0.000359
14278,118.983333,-0.010501,-0.178441,0.001939,0.983893,0.484973,0.241759,0.920707,0.000548
14279,118.991667,-0.010888,-0.165261,-0.001474,0.986189,0.485647,0.242163,0.922919,0.000644
14280,119.000000,-0.009199,-0.168478,-0.001870,0.985661,0.489261,0.242177,0.924284,0.000809
14281,119.008333,-0.007698,-0.167791,-0.002784,0.985789,0.492873,0.242085,0.925671,0.000369
14282,119.016667,-0.008082,-0.163595,-0.004805,0.986483,0.495093,0.242282,0.926920,0.000237
14283,119.025000,-0.008324,-0.162077,-0.005873,0.986726,0.497940,0.242439,0.928282,0.000171
14284,119.033333,-0.010077,-0.158761,-0.006302,0.987246,0.500096,0.242990,0.929269,0.000479
14285,119.041667,-0.008255,-0.160386,-0.004738,0.987009,0.503484,0.242867,0.930346,0.000088
14286,119.050000,-0.009477,-0.160685,-0.007235,0.986934,0.507477,0.243396,0.931562,0.000236
14287,119.058333,-0.009200,-0.157814,-0.009552,0.987380,0.508174,0.243596,0.931539,0.000511
14288,119.066667,-0.009327,-0.155361,-0.008244,0.987779,0.510787,0.243847,0.932615,0.000575
14289,119.075000,-0.009949,-0.155102,-0.006061,0.987830,0.513638,0.243765,0.933264,0.000402
14290,119.083333,-0.010739,-0.152480,-0.005533,0.988233,0.515140,0.244163,0.933079,0.000768
14291,119.091667,-0.011940,-0.149134,-0.004686,0.988734,0.516589,0.244303,0.933139,0.000773
14292,119.100000,-0.014828,-0.153074,-0.004619,0.988093,0.518736,0.244342,0.933342,0.000591
14293,119.108333,-0.013862,-0.152003,-0.005546,0.988267,0.519957,0.244646,0.933450,0.000536
14294,119.116667,-0.014064,-0.149151,-0.001867,0.988713,0.522246,0.244517,0.933683,0.000224
14295,119.125000,-0.013671,-0.147800,-0.000110,0.988923,0.523711,0.244508,0.933888,0.000278
14296,119.133333,-0.015191,-0.148838,0.001630,0.988744,0.525413,0.244423,0.934464,0.000423
14297,119.141667,-0.015639,-0.145871,0.001200,0.989179,0.527409,0.244684,0.934975,0.000200
14298,119.150000,-0.015156,-0.145168,0.001888,0.989289,0.529466,0.244434,0.935359,0.000758
14299,119.158333,-0.015197,-0.143969,0.001244,0.989465,0.530693,0.244817,0.936270,0.001281
14300,119.166667,-0.016279,-0.141863,0.000896,0.989752,0.533644,0.245144,0.936936,0.000708
14301,119.175000,-0.015771,-0.139308,0.000327,0.990124,0.534828,0.245064,0.936982,0.000296
14302,119.183333,-0.015292,-0.141236,0.001028,0.989857,0.537445,0.244913,0.937428,0.000601
14303,119.191667,-0.015987,-0.138575,0.001881,0.990221,0.539290,0.245314,0.938039,0.000409
14304,119.200000,-0.015223,-0.136633,0.001315,0.990504,0.542320,0.245530,0.938886,0.000323
14305,119.208333,-0.015768,-0.134587,0.001702,0.990775,0.544113,0.245692,0.939072,0.000921
14306,119.216667,-0.016019,-0.134590,0.002334,0.990769,0.546107,0.245516,0.939772,0.000345
14307,119.225000,-0.018101,-0.133284,0.004032,0.990904,0.549191,0.245120,0.940503,0.000420
14308,119.233333,-0.017627,-0.129845,0.003449,0.991372,0.550686,0.245682,0.941356,0.000300
14309,119.241667,-0.015980,-0.127624,0.003529,0.991688,0.552472,0.245627,0.942255,0.000848
14310,119.250000,-0.016732,-0.130027,0.002266,0.991367,0.555780,0.245576,0.943483,0.000585
14311,119.258333,-0.014111,-0.128977,0.001817,0.991546,0.559089,0.245596,0.944440,0.000530
14312,119.266667,-0.015163,-0.123498,0.000562,0.992229,0.560917,0.246000,0.945159,0.000414
14313,119.275000,-0.015208,-0.122950,0.001122,0.992296,0.563716,0.246148,0.945977,0.000339
14314,119.283333,-0.014914,-0.120397,0.000317,0.992614,0.566856,0.246250,0.946784,0.000408
14315,119.291667,-0.014966,-0.117587,-0.001743,0.992948,0.568532,0.246614,0.947065,0.000852
14316,119.300000,-0.014517,-0.117587,-0.002493,0.992953,0.572361,0.246911,0.948411,0.000434
14317,119.308333,-0.014987,-0.117915,-0.001829,0.992909,0.575435,0.246898,0.948940,0.000901
14318,119.316667,-0.012845,-0.116414,-0.004892,0.993106,0.578892,0.246817,0.950123,0.000649
14319,119.325000,-0.011781,-0.113697,-0.004488,0.993436,0.581863,0.246971,0.951015,0.000592
14320,119.333333,-0.013667,-0.114396,-0.006347,0.993321,0.584180,0.246926,0.951641,0.000601
14321,119.341667,-0.012699,-0.110942,-0.007521,0.993717,0.587550,0.247258,0.952830,0.000535
14322,119.350000,-0.010669,-0.108074,-0.007937,0.994054,0.589469,0.247629,0.953173,0.000430
14323,119.358333,-0.011863,-0.106453,-0.007644,0.994218,0.592766,0.247723,0.954225,0.000277
